Reviewer_ID,paper_id,decision,comments
56897186700,531,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201983321,531,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23093686000,531,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6603684079,531,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56532087700,531,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56897186700,531,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57190247414,531,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200685059,532,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6603354235,532,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8724084200,532,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55252859600,532,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6602866368,533,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203433787,533,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56741048000,533,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202585105,533,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6603684079,533,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6603410853,533,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57194679331,534,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35191151900,534,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
36082483100,534,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
25937446600,534,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55806548500,534,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
15843313300,534,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57205285400,535,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207994872,535,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56182798800,535,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
25522430900,535,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207687950,536,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56556056000,536,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7003915889,536,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204719621,536,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202916476,537,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7403085570,537,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
36843900000,537,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7004640341,537,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55130094700,537,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
14833931300,537,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56542307500,538,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8533888200,538,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8674222900,539,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
25522430900,539,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55919211300,539,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
26640997500,539,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35320703200,539,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56244640900,539,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
54789941300,539,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
54684688700,539,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7004295901,539,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7401892754,539,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57139150400,540,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202627167,540,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
36667397700,541,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7202713087,541,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
25937446600,542,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
15081035500,542,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6603410853,542,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7801604567,542,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203306132,542,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
34874038200,542,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57188755995,543,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201484423,543,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207695326,544,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55628341300,544,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57205556489,545,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35479684000,545,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
36843900000,546,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202585105,546,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200118442,547,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8397084400,547,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8667231600,547,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55806548500,547,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57195292516,548,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7402095346,548,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57213476529,549,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57212833949,549,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
36125615300,553,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203372448,553,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203179434,554,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6602928070,554,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57194155925,554,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57188755995,554,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8891726500,555,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56009607700,555,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57189843306,555,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55252859600,555,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203247682,555,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57193027820,555,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
37113017300,556,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8397084400,556,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207688651,556,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57193027820,556,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56244640900,556,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
15843313300,556,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203180452,556,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55708105800,556,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
9241584700,557,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201650328,557,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
15521088300,557,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
19934211900,557,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203180452,558,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7801604567,558,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57194679331,558,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7003793778,558,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6602866368,558,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204229694,558,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200686665,559,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202323019,559,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203980107,560,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6603882082,560,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203731804,560,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
26039464700,560,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7103286989,561,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
15081035500,561,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55946643000,561,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202045558,561,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7202035366,561,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6602512004,561,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56397285100,562,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
36162907100,562,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200685059,562,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204434337,562,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204553875,562,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
25958165500,562,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207695326,562,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55708105800,562,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7401892754,563,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202911672,563,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203180502,563,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56662711400,563,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57007514800,563,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55249658600,563,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57192430052,564,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57208645178,564,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204434337,566,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207980336,566,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207228951,567,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55806548500,567,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55801905300,567,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56542307500,567,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204762755,567,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202916476,567,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57198333909,568,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55652903800,568,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57193610705,569,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56890178400,569,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23012466600,570,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207695326,570,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55919211300,570,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202627050,570,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55182745600,570,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56165315000,570,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202626673,573,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35994294500,573,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8397084400,573,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57193610705,573,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
19934211900,574,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35269204800,574,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56397285100,574,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7005044056,574,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200649104,574,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57194155925,574,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57205556489,575,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6602335448,575,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55652903800,576,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56020026900,576,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57193727615,576,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35479684000,576,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57007514800,576,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55801905300,576,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56165315000,576,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6701580763,576,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35228854600,577,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
36843900000,577,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203246058,577,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57193727615,577,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56020026900,577,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57192063650,577,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8891726500,579,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57218886189,579,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201645135,579,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6506010179,579,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56040243400,579,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202322450,579,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57200497294,580,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7402396019,580,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7102402058,581,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202612703,581,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55806548500,582,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207782220,582,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6602866368,583,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23987692400,583,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56078900600,583,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7004640341,583,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57194679331,584,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204546854,584,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7801604567,585,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
54789941300,585,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7402095346,586,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56261172000,586,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202627263,586,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57207470751,586,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55252859600,586,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56237456900,586,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203980107,587,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57145797800,587,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55598549000,588,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57194679331,588,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
25930868900,588,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56795914000,588,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
15843313300,589,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57204229694,589,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
35479684000,589,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7103286989,589,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7005044056,589,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57210198577,589,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
14833931300,591,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57201290781,591,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56741048000,592,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
37113017300,592,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6507412888,592,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56896919700,592,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7201389702,594,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57190794386,594,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23020214400,595,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6603866674,595,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57194787481,595,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57203301406,595,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
6506484066,595,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
36667397700,595,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57145797800,595,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56631537800,595,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
15843313300,596,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57202602903,596,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56261172000,597,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56896919700,597,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
7402422734,597,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
56331127200,597,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57194686620,597,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57217723923,597,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
8533888200,597,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23479472600,597,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
55946643000,599,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
15318992700,599,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
57190794386,600,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
23987692400,600,accepted,This is an interesting study and the authors have collected a unique dataset using cuttingedge methodology. The paper is generally well written and structured
